Author|Title|urlFileName|urlLyric
Lee Marvin|Utah Beach Heroes - Wand’rin’ Star|https://www.youtube.com/watch?v=X5kq12xf1Uk|
The Last of the Mohicans|Utah Beach Heroes - Promentory|https://www.youtube.com/watch?v=gizPl6mZ_ro|
Europe|Utah Beach Heroes - Final Countdown|https://www.youtube.com/watch?v=aaHJGKzcUxo|
Queen|Utah Beach Heroes - We Are The Champions|https://www.youtube.com/watch?v=9XZh-SdIzaU|
The Lady's Courtesy|Omaha Beach Heroes|https://pere000.github.io/pretace/book/t1Omaha.csv|
