Author|Title|urlFileName|urlLyric
YouTube|Lynyrd Skynyrd - Simple Man (Audio)|https://www.youtube.com/watch?v=8eNoms9wsGc&list=RDCGaeMErW_7E&index=46|
YouTube|Fleetwood Mac - Dreams (Official Music Video) [4K]|https://www.youtube.com/watch?v=Y3ywicffOj4&list=RDCGaeMErW_7E&index=47|
YouTube|I Heard It Through The Grapevine (Live On Jools Holland Hootenanny / 2006)|https://www.youtube.com/watch?v=9PpWBS3mf7w&list=RDCGaeMErW_7E&index=48|
YouTube|Otis Redding - (Sittin' On) The Dock Of The Bay (Official Music Video)|https://www.youtube.com/watch?v=rTVjnBo96Ug&list=RDCGaeMErW_7E&index=49|
YouTube|Elvis Presley - Suspicious Minds (Official Music Video)|https://www.youtube.com/watch?v=WrMGGouem3c&list=RDCGaeMErW_7E&index=50|
YouTube|Sweet Angel|https://www.youtube.com/watch?v=CGaeMErW_7E&list=RDCGaeMErW_7E&index=51|
YouTube|Jimi Hendrix - Bleeding Heart (Official Video)|https://www.youtube.com/watch?v=COsVgbAJ8B8&list=RDCGaeMErW_7E&index=52|
YouTube|Cream - White Room ( Farewell Concert 1968)|https://www.youtube.com/watch?v=gXUHb_l-1HU&list=RDCGaeMErW_7E&index=53|
YouTube|The Beatles - The Beatles - Let It Be (Official Music Video) [Remastered 2015]|https://www.youtube.com/watch?v=CGj85pVzRJs&list=RDCGaeMErW_7E&index=54|
YouTube|Eric Clapton - Wonderful Tonight [Official Live]|https://www.youtube.com/watch?v=UprwkbzUX6g&list=RDCGaeMErW_7E&index=55|
YouTube|Eric Clapton - I Shot The Sheriff [Crossroads 2010] (Official Live Video)|https://www.youtube.com/watch?v=APWhx97QvxE&list=RDCGaeMErW_7E&index=56|
YouTube|Rollin' On from Jackie Venson Love Transcends Live in Austin|https://www.youtube.com/watch?v=R1VztRpRf1A&list=RDCGaeMErW_7E&index=57|
YouTube|Rock Legend Grabs My Guitar and His Solo Shocks The Crowd at Wacken|https://www.youtube.com/watch?v=-siVc__Ve-U&list=RDCGaeMErW_7E&index=58|
YouTube|Johnny B. Goode (Live Berkeley Community Center, Berkeley, CA May 30, 1970)|https://www.youtube.com/watch?v=RSTC2egsnE0&list=RDCGaeMErW_7E&index=59|
YouTube|Remember|https://www.youtube.com/watch?v=LoQY_YVy6kc&list=RDCGaeMErW_7E&index=60|
YouTube|The Rolling Stones - (I Can't Get No) Satisfaction (Official Lyric Video)|https://www.youtube.com/watch?v=nrIPxlFzDi0&list=RDCGaeMErW_7E&index=61|
YouTube|Be My Baby - The Ronettes - 1963 - Stereo - Music Video|https://www.youtube.com/watch?v=NnWOBMQhNBQ&list=RDCGaeMErW_7E&index=62|
YouTube|The Beatles - Yesterday (Live With Spoken Word Intro, New York) [Remastered 2015]|https://www.youtube.com/watch?v=wXTJBr9tt8Q&list=RDCGaeMErW_7E&index=63|
YouTube|Mr. Tambourine Man (Live at the Newport Folk Festival. 1964)|https://www.youtube.com/watch?v=OeP4FFr88SQ&list=RDCGaeMErW_7E&index=64|
YouTube|Neil Young - Harvest Moon [Official Music Video]|https://www.youtube.com/watch?v=n2MtEsrcTTs&list=RDCGaeMErW_7E&index=65|
YouTube|Mark Knopfler - Brothers In Arms (Berlin 2007 | Official Live Video)|https://www.youtube.com/watch?v=EMRJT2ebvAk&list=RDCGaeMErW_7E&index=66|
YouTube|PROCOL HARUM - A Whiter Shade Of Pale - promo film #1 (Official Video)|https://www.youtube.com/watch?v=z0vCwGUZe1I&list=RDCGaeMErW_7E&index=67|
YouTube|Bob Dylan - Like a Rolling Stone (Official Audio)|https://www.youtube.com/watch?v=IwOfCgkyEj0&list=RDCGaeMErW_7E&index=68|
YouTube|The Beatles - The Beatles - Help! (Remastered 2015)|https://www.youtube.com/watch?v=2Q_ZzBGPdqE&list=RDCGaeMErW_7E&index=69|
YouTube|The Beatles - A Hard Day's Night|https://www.youtube.com/watch?v=Yjyj8qnqkYI&list=RDCGaeMErW_7E&index=70|
YouTube|Stevie Ray Vaughan & Double Trouble - The House Is Rockin' (Live From Austin, TX)|https://www.youtube.com/watch?v=vYb0ZylEMbg&list=RDCGaeMErW_7E&index=71|
YouTube|Santana, John Lee Hooker and Etta James - Blues Boogie Jam|https://www.youtube.com/watch?v=jRMzVMe18cA&list=RDCGaeMErW_7E&index=72|
YouTube|Roy Orbison - Go! Go! Go! (Down the Line) (Black & White Night 30)|https://www.youtube.com/watch?v=3dX9MKAuLrI&list=RDCGaeMErW_7E&index=73|
YouTube|CANNED HEAT - ON THE ROAD AGAIN|https://www.youtube.com/watch?v=Jcb-h8z1uQo&list=RDCGaeMErW_7E&index=74|
YouTube|The Police - Roxanne (Official Music Video)|https://www.youtube.com/watch?v=3T1c7GkzRQQ&list=RDCGaeMErW_7E&index=75|
YouTube|Toto - Hold The Line (Official Video)|https://www.youtube.com/watch?v=htgr3pvBr-I&list=RDCGaeMErW_7E&index=76|
YouTube|Paul McCartney, Eric Clapton - While My Guitar Gently Weeps (Taken from Concert For George)|https://www.youtube.com/watch?v=CrTMc2i6Lzc&list=RDCGaeMErW_7E&index=77|
YouTube|Thin Lizzy - Still in Love With You - live at the Rainbow (1978)|https://www.youtube.com/watch?v=HG0JIDu6n4I&list=RDCGaeMErW_7E&index=78|
YouTube|Electric Church Red House|https://www.youtube.com/watch?v=aRf2zRZ35yY&list=RDCGaeMErW_7E&index=79|
YouTube|Driving South (BBC Sessions)|https://www.youtube.com/watch?v=ncXZFXQ4LL0&list=RDCGaeMErW_7E&index=80|
YouTube|Paranoid (Black Sabbath) • Drum Cover|https://www.youtube.com/watch?v=V2sv1-1n1yw&list=RDCGaeMErW_7E&index=81|
YouTube|She Asks if I Know Radiohead Creep and This Singer Shocks The Crowd at Wacken Festival|https://www.youtube.com/watch?v=Ser-uyZf8pk&list=RDCGaeMErW_7E&index=82|
YouTube|Kansas - Dust in the Wind (Official Video)|https://www.youtube.com/watch?v=tH2w6Oxx0kQ&list=RDCGaeMErW_7E&index=83|
YouTube|Stand By Me|https://www.youtube.com/watch?v=b-D5yAAXYng&list=RDCGaeMErW_7E&index=84|
YouTube|Ray Charles - Georgia On My Mind (Official Video)|https://www.youtube.com/watch?v=ggGzE5KfCio&list=RDCGaeMErW_7E&index=85|
YouTube|Step by Step in Time|https://www.youtube.com/watch?v=2h7T63E-Syw&list=RDCGaeMErW_7E&index=86|
YouTube|Chris Stapleton - Tennessee Whiskey (Official Audio)|https://www.youtube.com/watch?v=4zAThXFOy2c&list=RDCGaeMErW_7E&index=87|
YouTube|Georgia Blues|https://www.youtube.com/watch?v=MYma-rJO_1Y&list=RDCGaeMErW_7E&index=88|
YouTube|Stuck In The Middle With You|https://www.youtube.com/watch?v=ln7Vn_WKkWU&list=RDCGaeMErW_7E&index=89|
YouTube|The Beatles - The Beatles - Here Comes The Sun (Official Music Video) [2019 Mix]|https://www.youtube.com/watch?v=KQetemT1sWc&list=RDCGaeMErW_7E&index=90|
YouTube|The Beatles - The Beatles - Something (Official Music Video) [Remastered 2015]|https://www.youtube.com/watch?v=UelDrZ1aFeY&list=RDCGaeMErW_7E&index=91|
