Author|Title|urlFileName|urlLyric
Courtesy of the Lady|Gold Beach Heroes - Whiter Shade of Pale|https://www.youtube.com/watch?v=3_W4A46YxQI|
The Beatles|Gold Beach Heroes - Because|https://www.youtube.com/watch?v=2XyuywVao7g|
Lucy Thomas|Gold Beach Heroes - Hallelujah|https://www.youtube.com/watch?v=4hjgkvuKES8|
Scorpions|Utah Beach Heroes - Send Me An Angel|https://www.youtube.com/watch?v=1UUYjd2rjsE|
Courtesy of the Lady|Juno Beach Heroes|https://pere000.github.io/pretace/book/t3Juno.csv|
